# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul 24 19:39:48 2019
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_prad,koi_teq,koi_steff,koi_srad
3657758,K02034.02,Kepler-1065 c,CONFIRMED,2.370293200,,,,
9790806,K02035.01,Kepler-1066 b,CONFIRMED,1.931555460,,,,
6382217,K02036.01,Kepler-353 c,CONFIRMED,8.411003050,,,,
6382217,K02036.02,Kepler-353 b,CONFIRMED,5.795294950,,,,
9634821,K02037.01,,CANDIDATE,73.757887500,,,,
9634821,K02037.02,,CANDIDATE,5.477157180,,,,
9634821,K02037.03,,CANDIDATE,8.562672660,,,,
8950568,K02038.01,Kepler-85 b,CONFIRMED,8.305377020,,,,
8950568,K02038.02,Kepler-85 c,CONFIRMED,12.513533250,,,,
8950568,K02038.03,Kepler-85 d,CONFIRMED,17.913421500,,,,
8950568,K02038.04,Kepler-85 e,CONFIRMED,25.214914300,,,,
8804845,K02039.01,,CANDIDATE,5.425869010,,,,
8804845,K02039.02,Kepler-1067 b,CONFIRMED,0.762132307,,,,
10480915,K02040.01,,CANDIDATE,19.585611770,,,,
5024482,K02041.01,,FALSE POSITIVE,1.525910500,,,,
9111849,K02042.01,,CANDIDATE,63.073224100,,,,
3448130,K02043.01,,CANDIDATE,78.546110600,,,,
9656252,K02044.01,Kepler-1068 b,CONFIRMED,16.923421260,,,,
6026438,K02045.01,Kepler-354 b,CONFIRMED,5.476658010,,,,
6026438,K02045.02,Kepler-354 d,CONFIRMED,24.210197300,,,,
6026438,K02045.03,Kepler-354 c,CONFIRMED,16.934810400,,,,
10663396,K02046.01,Kepler-1069 b,CONFIRMED,23.899007500,,,,
11457726,K02047.01,Kepler-1070 b,CONFIRMED,6.221611070,,,,
8956206,K02048.01,Kepler-1071 b,CONFIRMED,6.179985080,,,,
8956206,K02048.02,,FALSE POSITIVE,99.673478000,,,,
9649706,K02049.01,Kepler-1072 b,CONFIRMED,1.569066598,,,,
6307083,K02050.01,,FALSE POSITIVE,75.378781600,,,,
6307083,K02050.02,,CANDIDATE,3.177964080,,,,
7265298,K02051.01,Kepler-355 c,CONFIRMED,25.762684600,,,,
7265298,K02051.02,Kepler-355 b,CONFIRMED,11.031783600,,,,
3248501,K02052.01,,CANDIDATE,4.224642160,,,,
2307415,K02053.01,Kepler-356 c,CONFIRMED,13.121621670,,,,
2307415,K02053.02,Kepler-356 b,CONFIRMED,4.612673600,,,,
9156585,K02054.01,,FALSE POSITIVE,22.324236570,,,,
3128552,K02055.01,Kepler-1073 b,CONFIRMED,8.678903120,,,,
3128552,K02055.02,Kepler-1073 c,CONFIRMED,4.025824340,,,,
3128552,K02055.03,,CANDIDATE,2.504752820,,,,
3128552,K02055.04,,CANDIDATE,6.130742430,,,,
10134152,K02056.01,,CANDIDATE,39.313569900,,,,
9573685,K02057.01,Kepler-1074 b,CONFIRMED,5.945655160,,,,
10329835,K02058.01,Kepler-1075 b,CONFIRMED,1.523730730,,,,
12301181,K02059.01,Kepler-1076 b,CONFIRMED,6.147283410,,,,
12301181,K02059.02,,CANDIDATE,2.185658860,,,,
9279354,K02060.01,,CANDIDATE,2.800111267,,,,
12061969,K02061.01,,CANDIDATE,14.092583189,,,,
12061969,K02061.02,,CANDIDATE,1.090011003,,,,
6774880,K02062.01,Kepler-1077 b,CONFIRMED,34.351133900,,,,
7449541,K02063.01,Kepler-1078 b,CONFIRMED,3.007250680,,,,
2579043,K02064.01,,CANDIDATE,6.312191710,,,,
6342333,K02065.01,,CANDIDATE,80.232146700,,,,
3239671,K02066.01,,CANDIDATE,147.973910000,,,,
9304101,K02067.01,Kepler-1079 b,CONFIRMED,13.245034820,,,,
10674871,K02068.01,,CANDIDATE,41.889700360,,,,
11360571,K02069.01,Kepler-1080 b,CONFIRMED,77.255072600,,,,
6032517,K02070.01,,FALSE POSITIVE,1.791406261,,,,
6035124,K02071.01,Kepler-1081 b,CONFIRMED,3.856906860,,,,
12058147,K02072.01,Kepler-1082 b,CONFIRMED,1.543205410,,,,
8164257,K02073.01,Kepler-357 d,CONFIRMED,49.500472500,,,,
8164257,K02073.02,Kepler-357 b,CONFIRMED,6.475391080,,,,
8164257,K02073.03,Kepler-357 c,CONFIRMED,16.858256090,,,,
8866137,K02074.01,Kepler-1083 b,CONFIRMED,33.417817300,,,,
10857519,K02075.01,Kepler-1084 b,CONFIRMED,2.053341891,,,,
9517393,K02076.01,,CANDIDATE,56.776983100,,,,
9517393,K02076.02,Kepler-1085 b,CONFIRMED,219.321556200,,,,
4768846,K02077.01,,FALSE POSITIVE,1.254832320,,,,
9351316,K02078.01,Kepler-1086 b,CONFIRMED,18.784292320,,,,
9351316,K02078.02,Kepler-1086 c,CONFIRMED,161.515617000,,,,
9473078,K02079.01,Kepler-1087 b,CONFIRMED,0.693842661,,,,
10864531,K02080.01,Kepler-358 c,CONFIRMED,83.488740500,,,,
10864531,K02080.02,Kepler-358 b,CONFIRMED,34.060767700,,,,
2853780,K02081.01,,CANDIDATE,6.214149600,,,,
2853780,K02081.02,,FALSE POSITIVE,589.179680000,,,,
9472000,K02082.01,,CANDIDATE,31.588897900,,,,
7097965,K02083.01,,CANDIDATE,7.720850470,,,,
3967326,K02084.01,,CANDIDATE,4.195773850,,,,
8260234,K02085.01,,FALSE POSITIVE,5.714838730,,,,
6768394,K02086.01,Kepler-60 b,CONFIRMED,7.132947200,,,,
6768394,K02086.02,Kepler-60 c,CONFIRMED,8.919012280,,,,
6768394,K02086.03,Kepler-60 d,CONFIRMED,11.898494800,,,,
6768394,K02086.04,,CANDIDATE,335.563110000,,,,
6922710,K02087.01,Kepler-1088 b,CONFIRMED,23.127417100,,,,
12164770,K02088.01,,FALSE POSITIVE,2.630094380,,,,
9541322,K02089.01,,FALSE POSITIVE,9.405270280,,,,
11348997,K02090.01,Kepler-1089 b,CONFIRMED,5.132486123,,,,
5705819,K02091.01,,CANDIDATE,8.779973490,,,,
6696580,K02092.01,Kepler-359 c,CONFIRMED,57.689621200,,,,
6696580,K02092.02,Kepler-359 b,CONFIRMED,25.563862600,,,,
6696580,K02092.03,Kepler-359 d,CONFIRMED,77.086191000,,,,
6525946,K02093.01,,CANDIDATE,6.783413250,,,,
6525946,K02093.02,,CANDIDATE,2.508116000,,,,
6525946,K02093.03,,CANDIDATE,0.496069986,,,,
8505920,K02094.01,,CANDIDATE,42.426964700,,,,
8505920,K02094.02,Kepler-1090 b,CONFIRMED,198.680859000,,,,
7918992,K02095.01,Kepler-1091 b,CONFIRMED,1.434745129,,,,
9307509,K02096.01,,CANDIDATE,9.762932840,,,,
10158729,K02097.01,Kepler-1092 b,CONFIRMED,58.601926000,,,,
6105462,K02098.01,Kepler-1093 b,CONFIRMED,25.082340200,,,,
6105462,K02098.02,Kepler-1093 c,CONFIRMED,89.722412500,,,,
3120355,K02099.01,Kepler-1094 b,CONFIRMED,78.099890800,,,,
6047072,K02100.01,Kepler-1095 b,CONFIRMED,4.271037270,,,,
9411412,K02101.01,Kepler-1096 b,CONFIRMED,2.892216772,,,,
7008211,K02102.01,Kepler-1097 b,CONFIRMED,187.746606000,,,,
7620413,K02103.01,Kepler-1098 b,CONFIRMED,2.543063763,,,,
7620413,K02103.02,,CANDIDATE,3.665208440,,,,
10854546,K02104.01,Kepler-1099 b,CONFIRMED,2.168451063,,,,
8165946,K02105.01,Kepler-1100 b,CONFIRMED,6.421999190,,,,
12017109,K02106.01,,CANDIDATE,9.753740330,,,,
9225395,K02107.01,Kepler-1101 b,CONFIRMED,81.315305200,,,,
10709622,K02108.01,Kepler-1102 b,CONFIRMED,51.328352700,,,,
11499228,K02109.01,Kepler-1103 b,CONFIRMED,19.791938900,,,,
11460462,K02110.01,Kepler-1104 b,CONFIRMED,5.037280330,,,,
8612275,K02111.01,Kepler-360 b,CONFIRMED,3.289726319,,,,
8612275,K02111.02,Kepler-360 c,CONFIRMED,7.186445940,,,,
10470616,K02112.01,,FALSE POSITIVE,4.157137660,,,,
7207061,K02113.01,Kepler-417 c,CONFIRMED,15.942484530,,,,
7207061,K02113.02,Kepler-417 b,CONFIRMED,12.330879210,,,,
6921944,K02114.01,Kepler-1105 b,CONFIRMED,4.421566535,,,,
9532052,K02115.01,Kepler-67 b,CONFIRMED,15.725859410,,,,
8164012,K02116.01,Kepler-1106 b,CONFIRMED,1.252753881,,,,
4140813,K02117.01,,CANDIDATE,13.360198640,,,,
10362031,K02118.01,,FALSE POSITIVE,3.213690400,,,,
4055304,K02119.01,Kepler-1107 b,CONFIRMED,0.571038347,,,,
4857213,K02120.01,,CANDIDATE,8.774257860,,,,
9415108,K02121.01,Kepler-1108 b,CONFIRMED,4.510050820,,,,
4262581,K02122.01,Kepler-1109 b,CONFIRMED,37.646851900,,,,
8591693,K02123.01,,CANDIDATE,29.455784100,,,,
11462341,K02124.01,,CANDIDATE,42.337579900,,,,
9405595,K02125.01,,CANDIDATE,23.359358900,,,,
3546060,K02126.01,Kepler-1110 b,CONFIRMED,9.693108370,,,,
6373680,K02127.01,,FALSE POSITIVE,2.870660260,,,,
7019489,K02128.01,,FALSE POSITIVE,24.259830100,,,,
9351920,K02129.01,Kepler-1111 b,CONFIRMED,8.796184330,,,,
2161536,K02130.01,,CANDIDATE,16.855925930,,,,
10549023,K02131.01,Kepler-1112 b,CONFIRMED,14.362704510,,,,
9661979,K02132.01,,CANDIDATE,69.895678900,,,,
8219268,K02133.01,Kepler-91 b,CONFIRMED,6.246675470,,,,
8219268,K02133.02,,FALSE POSITIVE,43.501748000,,,,
4254466,K02134.01,Kepler-1113 b,CONFIRMED,42.300628200,,,,
9904006,K02135.01,Kepler-361 c,CONFIRMED,55.186621300,,,,
9904006,K02135.02,,CANDIDATE,20.189039600,,,,
9904006,K02135.03,Kepler-361 b,CONFIRMED,8.486515820,,,,
5288570,K02136.01,,FALSE POSITIVE,1.728528176,,,,
9364609,K02137.01,Kepler-1114 b,CONFIRMED,14.974362380,,,,
5022828,K02138.01,Kepler-1115 b,CONFIRMED,23.554101200,,,,
8175131,K02139.01,,FALSE POSITIVE,4.271219610,,,,
8233702,K02140.01,Kepler-1116 b,CONFIRMED,41.697758200,,,,
3764879,K02141.01,,CANDIDATE,1.306984786,,,,
12121470,K02142.01,,FALSE POSITIVE,1.877350712,,,,
11403339,K02143.01,Kepler-1117 b,CONFIRMED,4.790294820,,,,
8260902,K02144.01,Kepler-1118 b,CONFIRMED,38.671584300,,,,
8381204,K02145.01,Kepler-1119 b,CONFIRMED,8.326518540,,,,
6774537,K02146.01,Kepler-1120 b,CONFIRMED,2.949029106,,,,
10404582,K02147.01,Kepler-362 c,CONFIRMED,37.865896400,,,,
10404582,K02147.02,Kepler-362 b,CONFIRMED,10.327363510,,,,
6021193,K02148.01,Kepler-363 d,CONFIRMED,11.932053990,,,,
6021193,K02148.02,Kepler-363 c,CONFIRMED,7.542358320,,,,
6021193,K02148.03,Kepler-363 b,CONFIRMED,3.614602790,,,,
10617017,K02149.01,Kepler-1121 b,CONFIRMED,13.151402230,,,,
3229150,K02150.01,,CANDIDATE,18.508452600,,,,
3229150,K02150.02,,CANDIDATE,44.705587600,,,,
7989422,K02151.01,,FALSE POSITIVE,7.477638330,,,,
9641481,K02152.01,Kepler-1122 b,CONFIRMED,42.191833100,,,,
10253547,K02153.01,Kepler-364 c,CONFIRMED,59.980986800,,,,
10253547,K02153.02,Kepler-364 b,CONFIRMED,25.745795700,,,,
12505076,K02154.01,,CANDIDATE,11.929793480,,,,
12116380,K02155.01,Kepler-1123 b,CONFIRMED,4.339456900,,,,
2556650,K02156.01,Kepler-1124 b,CONFIRMED,2.852348262,,,,
3327993,K02157.01,,FALSE POSITIVE,2.115523480,,,,
5211199,K02158.01,,CANDIDATE,4.562040700,,,,
5211199,K02158.02,,CANDIDATE,6.682312490,,,,
8804455,K02159.01,,CANDIDATE,7.596699800,,,,
8804455,K02159.02,,FALSE POSITIVE,2.392630668,,,,
5546761,K02160.01,Kepler-1125 b,CONFIRMED,17.670029100,,,,
5546761,K02160.02,,CANDIDATE,15.408773830,,,,
5467124,K02161.01,,FALSE POSITIVE,2.845739620,,,,
9205938,K02162.01,Kepler-1126 b,CONFIRMED,108.593113000,,,,
9205938,K02162.02,,CANDIDATE,199.668760000,,,,
11358389,K02163.01,Kepler-365 b,CONFIRMED,10.664895140,,,,
11358389,K02163.02,Kepler-365 c,CONFIRMED,17.783829800,,,,
11358389,K02163.03,,CANDIDATE,28.225104900,,,,
7204981,K02164.01,Kepler-1127 b,CONFIRMED,5.123320400,,,,
7906739,K02165.01,,FALSE POSITIVE,7.014761150,,,,
4370527,K02166.01,Kepler-1128 b,CONFIRMED,61.617452800,,,,
6041734,K02167.01,Kepler-1129 b,CONFIRMED,24.339820200,,,,
6041734,K02167.02,,CANDIDATE,6.957870000,,,,
6041734,K02167.03,Kepler-1129 c,CONFIRMED,76.536953100,,,,
11308499,K02168.01,Kepler-366 b,CONFIRMED,3.281920560,,,,
11308499,K02168.02,Kepler-366 c,CONFIRMED,12.516105490,,,,
9006186,K02169.01,Kepler-1130 b,CONFIRMED,5.452987420,,,,
9006186,K02169.02,,CANDIDATE,3.266627330,,,,
9006186,K02169.03,,CANDIDATE,4.272264210,,,,
9006186,K02169.04,,CANDIDATE,2.192519030,,,,
2860114,K02170.01,,FALSE POSITIVE,0.941603153,,,,
11410904,K02171.01,Kepler-1131 b,CONFIRMED,3.532324290,,,,
4173026,K02172.01,,CANDIDATE,10.440873980,,,,
4173026,K02172.02,,CANDIDATE,116.583183000,,,,
11774991,K02173.01,Kepler-367 b,CONFIRMED,37.815415700,,,,
11774991,K02173.02,Kepler-367 c,CONFIRMED,53.578305200,,,,
8261920,K02174.01,,CANDIDATE,6.693328250,,,,
8261920,K02174.02,,CANDIDATE,33.136286100,,,,
8261920,K02174.03,,CANDIDATE,7.725136190,,,,
8261920,K02174.04,,CANDIDATE,3.016096370,,,,
9022166,K02175.01,Kepler-368 b,CONFIRMED,26.847596200,,,,
9022166,K02175.02,Kepler-368 c,CONFIRMED,72.382698300,,,,
8501062,K02176.01,,FALSE POSITIVE,24.402133730,,,,
10965588,K02177.01,Kepler-1132 b,CONFIRMED,62.891749300,,,,
2014991,K02178.01,,FALSE POSITIVE,6.496768810,,,,
10670119,K02179.01,Kepler-369 c,CONFIRMED,14.871497730,,,,
10670119,K02179.02,Kepler-369 b,CONFIRMED,2.732767897,,,,
7286911,K02180.01,Kepler-1133 b,CONFIRMED,11.555620420,,,,
8591173,K02181.01,,CANDIDATE,12.288504600,,,,
6962109,K02182.01,Kepler-1134 b,CONFIRMED,17.132631250,,,,
5706595,K02183.01,Kepler-370 c,CONFIRMED,19.023136100,,,,
5706595,K02183.02,Kepler-370 b,CONFIRMED,4.579482350,,,,
5706595,K02183.03,,CANDIDATE,150.381954000,,,,
12885212,K02184.01,,FALSE POSITIVE,2.057499811,,,,
12885212,K02184.02,,CANDIDATE,95.906433000,,,,
8611781,K02185.01,Kepler-1135 b,CONFIRMED,76.957056000,,,,
3097926,K02186.01,,CANDIDATE,14.979743350,,,,
5894073,K02187.01,,FALSE POSITIVE,10.585675800,,,,
10518424,K02188.01,,FALSE POSITIVE,2.696336210,,,,
10518424,K02188.02,,CANDIDATE,6.744568300,,,,
5730445,K02189.01,,CANDIDATE,33.358598520,,,,
4245933,K02190.01,,FALSE POSITIVE,11.258074500,,,,
5601258,K02191.01,,CANDIDATE,8.847842730,,,,
9964670,K02192.01,,FALSE POSITIVE,1.541350116,,,,
8282651,K02193.01,Kepler-1136 b,CONFIRMED,2.361724472,,,,
8282651,K02193.02,,CANDIDATE,4.162887450,,,,
3548044,K02194.01,Kepler-371 b,CONFIRMED,34.763054300,,,,
3548044,K02194.02,Kepler-371 c,CONFIRMED,67.968656000,,,,
3548044,K02194.03,,CANDIDATE,445.216850000,,,,
11401767,K02195.01,Kepler-372 c,CONFIRMED,20.054528200,,,,
11401767,K02195.02,Kepler-372 d,CONFIRMED,30.089945900,,,,
11401767,K02195.03,Kepler-372 b,CONFIRMED,6.849787280,,,,
6209798,K02196.01,,FALSE POSITIVE,1.205412526,,,,
6525249,K02197.01,,FALSE POSITIVE,1.710316235,,,,
11075429,K02198.01,Kepler-1137 b,CONFIRMED,23.921040800,,,,
11705004,K02199.01,,CANDIDATE,9.033264350,,,,
11705004,K02199.02,,CANDIDATE,3.052934160,,,,
10909127,K02200.01,Kepler-1138 b,CONFIRMED,3.170597310,,,,
2141783,K02201.01,,FALSE POSITIVE,116.521431700,,,,
4144576,K02202.01,Kepler-1139 b,CONFIRMED,0.813166357,,,,
2581191,K02203.01,,FALSE POSITIVE,1.990426420,,,,
2581191,K02203.02,,FALSE POSITIVE,172.178768000,,,,
8494542,K02204.01,,CANDIDATE,10.860623780,,,,
9992325,K02205.01,Kepler-1140 b,CONFIRMED,24.086321770,,,,
11073656,K02206.01,,CANDIDATE,1.834277283,,,,
7379385,K02207.01,,FALSE POSITIVE,67.230028000,,,,
10531955,K02208.01,Kepler-1141 b,CONFIRMED,2.344512589,,,,
8168187,K02209.01,Kepler-1142 b,CONFIRMED,18.302723500,,,,
8168187,K02209.02,,CANDIDATE,35.502865000,,,,
4142847,K02210.01,Kepler-1143 b,CONFIRMED,2.888904439,,,,
4142847,K02210.02,Kepler-1143 c,CONFIRMED,210.631486000,,,,
6199702,K02211.01,,FALSE POSITIVE,0.805259637,,,,
10203349,K02212.01,Kepler-1144 b,CONFIRMED,17.146487560,,,,
7457296,K02213.01,Kepler-1145 b,CONFIRMED,3.970766030,,,,
10328458,K02214.01,Kepler-1146 b,CONFIRMED,2.352273912,,,,
7050060,K02215.01,,FALSE POSITIVE,22.042595300,,,,
4248120,K02216.01,,CANDIDATE,23.340362510,,,,
9580992,K02217.01,,CANDIDATE,37.803412100,,,,
12058204,K02218.01,Kepler-373 b,CONFIRMED,5.535331520,,,,
12058204,K02218.02,Kepler-373 c,CONFIRMED,16.726196900,,,,
5357545,K02219.01,,CANDIDATE,3.757294695,,,,
6871071,K02220.01,Kepler-374 c,CONFIRMED,3.282802400,,,,
6871071,K02220.02,Kepler-374 d,CONFIRMED,5.028182530,,,,
6871071,K02220.03,Kepler-374 b,CONFIRMED,1.897828815,,,,
6871071,K02220.04,,CANDIDATE,7.664629130,,,,
6871071,K02220.05,,CANDIDATE,11.929456800,,,,
6287313,K02221.01,Kepler-1147 b,CONFIRMED,10.627886950,,,,
9289704,K02222.01,,CANDIDATE,34.135676000,,,,
9278725,K02223.01,Kepler-1148 b,CONFIRMED,1.104462494,,,,
8892157,K02224.01,Kepler-1149 b,CONFIRMED,3.730900260,,,,
8892157,K02224.02,,CANDIDATE,86.130534000,,,,
11569782,K02225.01,Kepler-1150 b,CONFIRMED,2.787874175,,,,
11520459,K02226.01,,CANDIDATE,8.463543840,,,,
10600955,K02227.01,Kepler-1151 b,CONFIRMED,65.648089200,,,,
10801100,K02228.01,,FALSE POSITIVE,102.653705000,,,,
4473226,K02229.01,,CANDIDATE,14.833409440,,,,
8914779,K02230.01,,FALSE POSITIVE,0.987338654,,,,
6780158,K02231.01,,FALSE POSITIVE,2.464160779,,,,
2854181,K02232.01,,CANDIDATE,101.132347500,,,,
2854181,K02232.02,,CANDIDATE,12.834857000,,,,
8963721,K02233.01,,FALSE POSITIVE,1.811460943,,,,
9635510,K02234.01,,FALSE POSITIVE,2.351976160,,,,
8076630,K02235.01,,FALSE POSITIVE,0.861643331,,,,
10723367,K02236.01,Kepler-375 c,CONFIRMED,19.986591600,,,,
10723367,K02236.02,Kepler-375 b,CONFIRMED,12.125806440,,,,
5005121,K02237.01,,CANDIDATE,76.421501000,,,,
8229458,K02238.01,Kepler-1152 b,CONFIRMED,1.646801683,,,,
4077901,K02239.01,,FALSE POSITIVE,12.109762600,,,,
10271691,K02240.01,,FALSE POSITIVE,63.909601000,,,,
5125347,K02241.01,,CANDIDATE,7.165204280,,,,
9336200,K02242.01,Kepler-1153 b,CONFIRMED,1.755843555,,,,
4770617,K02243.01,Kepler-1154 b,CONFIRMED,5.185600810,,,,
4770617,K02243.02,Kepler-1154 c,CONFIRMED,8.458051190,,,,
4770617,K02243.03,,CANDIDATE,31.445270900,,,,
10544677,K02244.01,,FALSE POSITIVE,19.735286800,,,,
4454934,K02245.01,Kepler-1155 b,CONFIRMED,33.469857100,,,,
9458343,K02246.01,Kepler-1156 b,CONFIRMED,11.895204360,,,,
7802719,K02247.01,Kepler-1157 b,CONFIRMED,4.457432670,,,,
11030475,K02248.01,,CANDIDATE,2.818147150,,,,
11030475,K02248.02,,CANDIDATE,9.490763800,,,,
11030475,K02248.03,,CANDIDATE,0.761962470,,,,
11030475,K02248.04,,CANDIDATE,2.646227420,,,,
4761060,K02249.01,,FALSE POSITIVE,13.379358530,,,,
5942808,K02250.01,,CANDIDATE,2.935362067,,,,
5942808,K02250.02,,CANDIDATE,0.626281766,,,,
5479802,K02251.01,,FALSE POSITIVE,13.262554230,,,,
6206214,K02252.01,Kepler-1158 b,CONFIRMED,13.539535950,,,,
8959839,K02253.01,Kepler-1159 b,CONFIRMED,22.708237500,,,,
5607631,K02254.01,,FALSE POSITIVE,20.569657500,,,,
7672097,K02255.01,Kepler-1160 b,CONFIRMED,7.970339850,,,,
9112931,K02256.01,Kepler-1161 b,CONFIRMED,10.712534750,,,,
9071593,K02257.01,Kepler-1162 b,CONFIRMED,32.563524900,,,,
9071593,K02257.02,,CANDIDATE,59.284064000,,,,
4951249,K02258.01,,FALSE POSITIVE,4.523422560,,,,
8126558,K02259.01,,CANDIDATE,12.191404050,,,,
11811193,K02260.01,Kepler-1163 b,CONFIRMED,6.117849720,,,,
3734418,K02261.01,Kepler-1164 b,CONFIRMED,3.975996290,,,,
3734418,K02261.02,,CANDIDATE,6.625478100,,,,
6634133,K02262.01,,FALSE POSITIVE,9.942218730,,,,
8613535,K02263.01,,CANDIDATE,29.968591700,,,,
8613535,K02263.02,Kepler-1165 b,CONFIRMED,9.478508180,,,,
8613535,K02263.03,,CANDIDATE,15.594375800,,,,
12256520,K02264.01,Kepler-1166 b,CONFIRMED,33.240798500,,,,
12256520,K02264.02,,CANDIDATE,7.251019970,,,,
3337432,K02265.01,,FALSE POSITIVE,2.976008460,,,,
10489345,K02266.01,Kepler-1167 b,CONFIRMED,1.003931703,,,,
7021534,K02267.01,,FALSE POSITIVE,9.065573170,,,,
9277210,K02268.01,,FALSE POSITIVE,4.943282700,,,,
11774303,K02269.01,,FALSE POSITIVE,0.614083885,,,,
9728465,K02270.01,,FALSE POSITIVE,7.353908690,,,,
10329469,K02271.01,Kepler-1168 b,CONFIRMED,55.822477500,,,,
9654875,K02272.01,,CANDIDATE,1.341452550,,,,
9717943,K02273.01,Kepler-1169 b,CONFIRMED,6.110104390,,,,
7960980,K02274.01,Kepler-1170 b,CONFIRMED,9.989702660,,,,
7124026,K02275.01,,FALSE POSITIVE,15.745558600,,,,
3458028,K02276.01,Kepler-1171 b,CONFIRMED,1.442592305,,,,
2860793,K02277.01,,FALSE POSITIVE,2.629826650,,,,
3342794,K02278.01,Kepler-376 c,CONFIRMED,14.172228580,,,,
3342794,K02278.02,Kepler-376 b,CONFIRMED,4.920310630,,,,
3661886,K02279.01,Kepler-377 c,CONFIRMED,27.014262200,,,,
3661886,K02279.02,Kepler-377 b,CONFIRMED,12.509457980,,,,
2439243,K02280.01,Kepler-1172 b,CONFIRMED,26.020332900,,,,
9221517,K02281.01,Kepler-1173 b,CONFIRMED,0.769854899,,,,
9221517,K02281.02,,CANDIDATE,455.274050000,,,,
6751874,K02282.01,Kepler-1174 b,CONFIRMED,6.892263330,,,,
10206675,K02283.01,,FALSE POSITIVE,17.402089650,,,,
3851130,K02284.01,,FALSE POSITIVE,2.697877490,,,,
9945370,K02285.01,Kepler-1175 b,CONFIRMED,37.945613800,,,,
8973129,K02286.01,Kepler-1176 b,CONFIRMED,24.173824400,,,,
9718066,K02287.01,Kepler-378 b,CONFIRMED,16.092275180,,,,
9718066,K02287.02,Kepler-378 c,CONFIRMED,28.906052600,,,,
3440978,K02288.01,,CANDIDATE,38.103908000,,,,
3867615,K02289.01,Kepler-379 c,CONFIRMED,62.784398100,,,,
3867615,K02289.02,Kepler-379 b,CONFIRMED,20.098367600,,,,
12121570,K02290.01,,CANDIDATE,91.500873000,,,,
8410415,K02291.01,,CANDIDATE,44.299348300,,,,
7257363,K02292.01,,FALSE POSITIVE,5.233402650,,,,
8321314,K02293.01,,CANDIDATE,15.033664110,,,,
6934986,K02294.01,,CANDIDATE,131.485184000,,,,
4049901,K02295.01,,CANDIDATE,16.290852700,,,,
11498128,K02296.01,Kepler-1177 b,CONFIRMED,106.247882000,,,,
5342473,K02297.01,,CANDIDATE,4.644951720,,,,
9334893,K02298.01,,CANDIDATE,16.667141500,,,,
9334893,K02298.02,Kepler-1178 b,CONFIRMED,31.805512800,,,,
9334893,K02298.03,,CANDIDATE,2.472408690,,,,
9963265,K02299.01,,CANDIDATE,16.486867120,,,,
10583761,K02300.01,Kepler-1179 b,CONFIRMED,2.685054445,,,,
11922722,K02301.01,,FALSE POSITIVE,3.512891680,,,,
7542813,K02302.01,Kepler-1180 b,CONFIRMED,16.860080500,,,,
4458082,K02303.01,Kepler-1181 b,CONFIRMED,4.893364950,,,,
4458082,K02303.02,,CANDIDATE,8.934848870,,,,
8042453,K02304.01,Kepler-1182 b,CONFIRMED,11.173920770,,,,
10874215,K02305.01,,CANDIDATE,31.032599100,,,,
6666233,K02306.01,,FALSE POSITIVE,0.512407185,,,,
7661065,K02307.01,,FALSE POSITIVE,4.150297119,,,,
3749978,K02308.01,Kepler-1183 b,CONFIRMED,28.505721700,,,,
10010440,K02309.01,Kepler-1184 b,CONFIRMED,53.599145900,,,,
11718144,K02310.01,,CANDIDATE,16.458186100,,,,
4247991,K02311.01,,CANDIDATE,191.864192960,,,,
4247991,K02311.02,,CANDIDATE,13.725496890,,,,
4247991,K02311.03,Kepler-1185 b,CONFIRMED,104.351962400,,,,
10026544,K02312.01,,CANDIDATE,176.331289000,,,,
10132832,K02313.01,Kepler-1186 b,CONFIRMED,16.076731480,,,,
3219995,K02314.01,Kepler-1187 b,CONFIRMED,18.870587050,,,,
6062929,K02315.01,,CANDIDATE,22.133422400,,,,
7504778,K02316.01,Kepler-1188 b,CONFIRMED,17.136940800,,,,
10684670,K02317.01,Kepler-1189 b,CONFIRMED,3.788618330,,,,
11495458,K02318.01,Kepler-1190 b,CONFIRMED,10.458398650,,,,
9003401,K02319.01,,CANDIDATE,21.103301400,,,,
10481045,K02320.01,,FALSE POSITIVE,2.037439420,,,,
5978559,K02321.01,,CANDIDATE,95.611461700,,,,
5978559,K02321.02,,CANDIDATE,36.253099200,,,,
8107034,K02322.01,,FALSE POSITIVE,332.749840000,,,,
8872048,K02323.01,,CANDIDATE,58.355125520,,,,
7746958,K02324.01,,CANDIDATE,1.204686597,,,,
7120108,K02325.01,,CANDIDATE,1.025857984,,,,
3962751,K02326.01,,FALSE POSITIVE,45.603047850,,,,
10730703,K02327.01,Kepler-1191 b,CONFIRMED,5.600133270,,,,
10730703,K02327.02,,CANDIDATE,46.331703000,,,,
8007644,K02328.01,Kepler-1192 b,CONFIRMED,25.203412800,,,,
